from,to,files,text,fileReason,textReason
"image-exif","batch-rename","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-merge","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-split","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-preview","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-rotate","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-compress","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-reorder","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","images-to-pdf","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-to-images","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-exif","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","video-convert","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","video-compress","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","video-to-gif","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","extract-audio","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","audio-convert","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","color-converter","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","brand-bible","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","json-to-types","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-watermark","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","icon-pack","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","social-resizer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-to-text","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-ocr","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","archive-inspect","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","svg-creator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","ascii-banner","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-to-ascii","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","ascii-table","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","xml-json","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","text-analyzer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","curl-converter","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","json-schema","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","chmod-calculator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","keypair-generator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","semver-calculator","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-palette","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-slicer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","image-grid","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","gradient-studio","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-numberer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","pdf-watermark","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","markdown-to-pdf","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","duplicate-finder","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","folder-analyzer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","checksum-verifier","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","audio-trimmer","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","audio-normalize","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","id-photo-maker","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","token-counter","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"image-exif","local-llm-playground","false","false","""EXIF Inspector"" does not produce files.","""EXIF Inspector"" does not produce text."
"video-convert","json-format","false","false","""JSON Formatter"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","base64-codec","false","false","""Base64 Encoder / Decoder"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","markdown-preview","false","false","""Markdown Preview"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","yaml-json","false","false","""YAML ⇄ JSON Converter"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","csv-json","false","false","""CSV ⇄ JSON Converter"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","text-diff","false","false","""Text Diff"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","file-metadata","true","false","Compatible at media-domain level","""Video Converter"" does not produce text."
"video-convert","image-preview","false","false","Cannot connect ""Video Converter"" to ""Image Preview"": produces video files; requires image files. Select or extract compatible artifacts first.","""Video Converter"" does not produce text."
"video-convert","qr-generator","false","false","""QR Code Generator"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","regex-tester","false","false","""Regex Tester"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","jwt-decoder","false","false","""JWT Decoder"" does not accept files.","""Video Converter"" does not produce text."
"video-convert","timestamp-converter","false","false","""Unix Timestamp Converter"" does not accept files.","""Video Converter"" does not produce text."
